"id","happiness"
265,4.36393482450333
266,3.26715974945459
267,3.76758532285682
268,4.04165016090222
269,2.95726527892931
270,3.51651395035758
271,3.22697939360717
272,4.12567761065473
273,2.85482765452762
274,3.8331096896122
275,4.19419887474246
276,4.41791275619861
277,4.09480724150213
278,3.84048072911568
279,3.63610527952036
280,4.37156365153335
281,4.13259661759261
282,4.15173152378429
283,4.12466239693915
284,4.11604812657747
285,4.09684015204268
286,2.12657276305392
287,4.46589810723076
288,3.93945760248384
289,3.87382732624592
290,3.85368987656577
291,4.35407083240842
292,4.1040252213198
293,3.73355869821545
294,4.51088969858723
295,3.33689821530105
296,3.889372997549
297,3.65637771775639
298,3.63655835614581
299,3.15364238141473
300,3.52979715516315
301,3.88631121078236
302,4.41618535773441
303,3.37805689481661
304,3.99698908862871
305,4.15288509716863
306,4.8395155435716
307,3.72292941571484
308,4.13074964162734
309,3.92830915505912
310,3.62643394122219
311,4.35929127894072
312,4.27480809034642
313,3.99192974040901
314,3.16865829915765
315,3.88891301506232
316,3.87956852792413
317,3.72466233373972
318,4.06445327794769
319,3.33343233024828
320,3.90200392221174
321,4.16014328723564
322,4.29900679948293
323,4.09483079493629
324,3.69444429078005
325,3.96391341552652
326,4.33429363107296
327,3.49402993638236
328,4.10042470900684
329,3.49503125008351
330,4.28400858291892
331,4.6731340378297
332,3.40841876712863
333,3.77610758402389
334,3.99485107623033
335,3.6950908407042
336,3.84793566971284
337,3.61094172621967
338,4.40851856296892
339,3.75549503508641
340,3.39863516856953
341,4.0999486546146
342,3.78058044155021
343,3.10831018451752
344,4.14944170310081
345,3.82438107525066
346,3.73821162078041
347,3.40914694076009
348,4.09994000407343
349,3.8925436466562
350,3.32102688296033
351,3.94088980106934
352,3.7502712833616
353,3.39739026406388
354,4.31978711856442
355,3.37736149888569
356,3.95027589129168
357,3.46253126195755
358,3.94605240764255
359,3.96702434834663
360,3.88290012584854
361,3.52143207609643
362,3.94063840238623
363,3.61194122916519
364,2.88406187839924
365,3.90065209263665
366,3.59990809300019
367,3.91101187868853
368,3.87651811829252
369,3.03513803869208
370,3.21756498591742
371,4.23098700041241
372,3.51237148882988
373,2.88522841163077
374,3.30709691673889
375,4.40233987130476
376,4.59445903419044
377,4.14345746072561
378,3.49012537871793
379,4.30633355918553
380,3.6998590214465
381,4.35262809753816
382,3.68248674154924
383,4.37063217150717
384,3.42623480303987
385,3.96779245810417
386,4.37499835820292
387,3.92691130347209
388,4.12728228434386
389,3.70714943522333
390,4.21531957579388
391,3.50271675343765
392,3.32622444653096
393,3.92381507426622
394,4.12723060854522
395,4.31813078745252
396,3.44705786548069
397,4.04809529206207
398,3.64882730809722
399,4.40641312003806
400,4.24105420122142
401,3.86246883576154
402,3.71537252188976
403,4.38489642739406
404,4.08498142914626
405,4.56113639509325
406,4.04941120520898
407,3.79926462783576
408,4.40800476682627
409,3.92209571583003
410,3.95522768100309
411,4.12459305462546
412,3.12820607561466
413,3.97892448569439
414,4.17491161249141
415,3.57474906872047
416,4.04552894511852
417,3.85854039274566
418,4.22068604014803
419,3.33654851544255
420,3.9445846312389
421,3.67162209210202
422,3.80795394918254
423,3.96582934478289
424,3.19758609994949
425,3.71856501224977
426,4.11708889106051
427,3.612680227143
428,4.31531028049551
429,4.02038933127408
430,4.31227811645165
431,3.80258289329962
432,3.9933354743766
433,4.04276843438818
434,4.4713544817223
435,3.83319962915466
436,3.37000385205098
437,4.03920527081179
438,3.79586193406996
439,3.43046773797305
440,3.03655732143053
441,4.22590424768307
442,3.52740099856609
443,4.24091631696225
444,3.96052197436012
445,2.31027635331409
446,3.82851367664426
447,3.47334817803788
448,3.60961278833919
449,3.81814498014679
450,3.52056377394267
451,3.12877343286721
452,3.57755767012839
453,4.31371589776339
454,3.8996655084659
455,3.78481254305234
456,3.88083914655425
457,3.7514222623723
458,4.07703780741925
459,4.62612315583536
460,3.73983879564034
461,3.40217230953523
462,3.80485969515534
463,3.97510461225542
464,3.31082645529267
465,3.48599450671504
466,4.5151230911901
467,3.01803338343489
468,3.63839785853548
469,4.2379588748298
470,3.66182990478477
471,3.60064701431312
472,3.96143599449481
473,3.93589981273458
474,3.99936165550113
475,3.89448369633606
476,4.19774857154448
477,4.17375782916469
478,3.86286325054866
479,4.14141979230543
480,3.40814416851019
481,4.03631989831498
482,3.7813833900771
483,3.55241525065087
484,4.35237827725252
485,3.86151077143069
486,4.83020540561512
487,3.67549553379038
488,3.95381295507859
489,4.37348486307412
490,3.9965845021027
491,3.58878065777839
492,4.35246531445975
493,4.14030206660584
494,3.65653077819573
495,4.22939578930288
496,4.74057158003406
497,3.25705877080701
498,3.5517545781315
499,4.16779071742716
500,3.6517681583214
501,3.71457896684487
502,3.16915042021122
503,3.7920494235746
504,3.59096623328896
505,3.00898044334561
506,3.87755422618009
507,4.2761271620002
508,3.63896328230672
509,4.64156375103254
510,3.96472521620131
511,3.99985289005412
512,4.23764691968273
513,4.05701743994019
514,4.19883912853214
515,3.61431658625174
516,3.64805825432149
517,3.3532081732897
518,2.82587060642227
519,3.98145128964888
520,4.18540762704378
521,3.85812538907208
522,3.37841140458584
523,3.76636911812153
524,3.71545374753579
525,3.90569073839074
526,4.26427253297788
527,2.24624329236946
528,3.68503173733905
529,3.68715731107017
530,4.35888475833366
531,3.45011023174308
532,3.98978661936805
533,3.74003408625201
534,4.19500084686812
535,4.10533138692435
536,3.83711167445112
537,3.51903230038477
538,3.7199237274175
539,4.01991375802091
540,3.94805992268097
541,4.29081741768527
542,3.32443614880463
543,3.88894192559727
544,3.78698048727771
545,4.41896305678541
546,3.94696335338195
547,3.96138986126235
548,4.07660101957555
549,3.22697227721415
550,3.89814776658798
551,4.21721638099422
552,4.25806157721151
553,4.2994607925547
554,3.71894897997507
555,4.30048500574883
556,3.70518109201094
557,3.71008602340497
558,3.36517406447906
559,3.63686909421801
560,1.88362590903804
561,4.0571877504986
562,4.52608704872839
563,3.44931110959084
564,3.82410994172654
565,3.99177229455918
566,4.17808919808891
567,4.25593015614177
568,3.17766454225527
569,2.95550415692544
570,4.19514082931969
571,4.0923566533765
572,2.98668171615749
573,2.65162627078654
574,3.59545314033836
575,3.91907536849191
576,3.7908984018981
577,4.05603585783067
578,3.88068523824985
579,3.93239735879401
580,4.42823287527954
581,3.65978103079432
582,3.87183385403891
583,4.17137620928333
584,3.67417101557851
585,3.71304263269221
586,4.20529698834804
587,3.73565456456657
588,4.46048180231177
589,4.43553920866037
590,4.01209424309452
591,4.31597090047643
592,3.99543864113453
593,3.7980168254425
594,3.9420202290193
595,2.92124307867257
596,4.09140729863172
597,3.89255235518762
598,3.76208913291128
599,3.84179634298095
600,3.85543145439601
601,3.36339064204565
602,3.44374724479285
603,3.60972446746563
604,3.77852727987598
605,3.38188042580218
606,3.77321189416657
607,4.04139156894998
608,3.85215997251937
609,4.36550121928402
610,3.04443032247761
611,4.65172606467511
612,3.80848032755588
613,3.60773060943627
614,3.95503868814657
615,4.33942876854727
616,4.3504714510948
617,3.53638463330482
618,3.52631821293922
619,4.05265954085689
620,4.15424282491337
621,2.84777478291592
622,4.3473754703382
623,4.40851632981114
624,3.41122784223379
625,3.23089040461391
626,4.11320541315438
627,4.40576180580879
628,3.82769049298642
629,4.07581447899276
630,4.18558191405218
631,3.92001740060148
632,3.25034113897799
633,3.82681371673341
634,3.81534168010786
635,3.60455966560101
636,3.88882635747421
637,3.42291485068207
638,4.34839550286657
639,3.51715442260589
640,3.26967717948036
641,4.18525473282774
642,3.51912132631007
643,4.01648127131492
644,4.73612109091312
645,3.67912802391006
646,3.75044237537475
647,3.45078172807698
648,4.06651642794217
649,4.65205080378841
650,3.49776726461954
651,4.38795140043655
652,3.06048223452894
653,3.8971107451487
654,4.13478967734181
655,3.04347161048651
656,3.89377834370268
657,4.25820608886733
658,2.98736913549382
659,3.39871353848027
660,4.26739133199925
661,4.17413874203309
662,3.79010883559443
663,3.8938511307546
664,3.422030248266
665,3.87717254285094
666,4.217909921965
667,4.53411933331055
668,3.75112711728012
669,3.61823291697746
670,3.81874867819307
671,3.87853981087752
672,4.1776539191939
673,1.58083936279171
674,4.35033109529848
675,3.52076384266945
676,3.92549871000242
677,3.83195483380065
678,3.76211311914382
679,4.058285632642
680,3.21207007286459
681,3.35665033060153
682,3.99685136894486
683,3.83018732755386
684,4.0187420289589
685,3.6560835255748
686,4.25220005682317
687,4.30635385154143
688,4.251665341132
689,4.15605267572485
690,4.04196459814038
691,4.25056960284942
692,4.00876601171878
693,3.85546478543103
694,3.42742588116863
695,3.74806456092394
696,3.96450100911057
697,4.06028074677208
698,3.9526428199961
699,3.98194730427205
700,4.00281618308424
701,4.21047289996522
702,3.70472871828193
703,3.9517256558372
704,3.86484371906656
705,3.45686913826893
706,3.50280237501712
707,4.16520819302134
708,4.10684121149914
709,3.66623516416292
710,3.96027992725521
711,3.88452090793653
712,4.11361281240369
713,4.11509184688951
714,3.65092158017147
715,4.12768957509427
716,3.97500502573497
717,4.0949226798478
718,3.57292554872593
719,4.40913340087264
720,3.56258003443998
721,3.33196008698784
722,3.90014305628502
723,3.19953488994218
724,4.23898296094224
725,3.06251409911955
726,3.80769181187413
727,4.16165283602069
728,3.78436699721551
729,4.57422211912514
730,3.04524288802615
731,3.9697578768806
732,3.8444097902501
733,4.32435224646453
734,3.58102078784445
735,4.05273691042272
736,3.11502976387636
737,4.39259280412183
738,4.19918619912458
739,4.18152146473006
740,3.61770775784786
741,3.62304266087071
742,3.77999439148967
743,3.80490617001047
744,3.40033213773014
745,3.72788975543301
746,4.20032517479104
747,4.16416176739327
748,3.83225778293068
749,3.92306762270028
750,4.00836214878115
751,4.35164715991938
752,3.46272167117426
753,4.07451365856262
754,3.79012447719621
755,4.07142052284135
756,2.63606082292201
757,4.02643469929532
758,3.82906554237
759,4.33933852291263
760,3.41720597255533
761,3.59654436998721
762,2.83475359225822
763,3.85263656674492
764,3.84889922868331
765,3.75311188053362
766,4.22533068528705
767,3.57809268742019
768,3.8878971241902
769,3.97120772976153
770,4.01527242326185
771,4.56821703966368
772,3.8005653821364
773,3.78544032822863
774,3.72331012118002
775,3.87176994934896
776,4.24566502602957
777,3.89187335504384
778,3.69310291080942
779,3.42310364067758
780,3.696316542821
781,3.24804195969261
782,4.62514202162033
783,4.22995237405723
784,4.20477545875448
785,4.24400562083724
786,4.121517105537
787,3.29349015035842
788,3.89177749329111
789,3.84350994345086
790,4.15872366003289
791,2.97704976573361
792,1.96478058828129
793,4.13277020959079
794,4.1278498860644
795,4.13606561210066
796,4.31854229853497
797,3.28715499918442
798,3.92978651514278
799,4.35797001940691
800,3.57664082634085
801,3.86381363434703
802,1.61663713750005
803,3.67430852387528
804,2.24163679854871
805,3.71087541739405
806,4.07366091956785
807,3.97051627132512
808,4.39630376542371
809,3.63242383308438
810,4.24434165824373
811,3.0328156771242
812,4.01800207614305
813,4.60372383884381
814,3.65374476703507
815,4.58019445526006
816,3.31302346611633
817,3.58377770339618
818,2.01801830459051
819,3.67117916811112
820,3.17041247876318
821,4.1004741943178
822,3.41359743570575
823,3.90619834646877
824,3.97170579811377
825,3.55753393455357
826,3.56915102405927
827,3.92043358054719
828,3.95543987883874
829,3.23823616492004
830,3.3871934368943
831,4.90343123951824
832,3.3017257479325
833,4.08508124381126
834,3.36223107385958
835,3.97516770389704
836,3.50026514237456
837,4.11555901150498
838,3.92319762748861
839,3.29562667462256
840,4.06710725629174
841,4.31896232877696
842,4.57047533359253
843,4.16472626379664
844,4.29674043533546
845,4.42645456423945
846,4.27838322471646
847,3.37200633606535
848,3.65799290080968
849,3.24972315858511
850,3.00255827079535
851,4.07004954840857
852,3.41205569511531
853,3.90566533635526
854,3.92816187634961
855,2.70991620385225
856,3.59311705281173
857,4.01702650526184
858,3.52072657903292
859,3.65661322960669
860,3.2326756988969
861,3.46898023992205
862,3.65795788016595
863,3.91472343036434
864,3.91576790163657
865,4.2078662394799
866,3.8476297085297
867,3.59349766753284
868,4.21402574036227
869,3.4726156223759
870,4.18277578286361
871,3.94016616643718
872,4.18367466849491
873,3.58209794437176
874,3.31961147293713
875,3.56856482919831
876,3.5529201288781
877,4.30798108947663
878,4.5610930941745
879,3.84192565287768
880,3.94016866387994
881,3.9042577998506
882,3.57208148062904
883,2.76947649611307
884,3.48158033008874
885,4.05600025188021
886,3.60378613697134
887,4.10803723570868
888,4.64576372868411
889,3.58782767114413
890,4.34709351276778
891,4.03243408162966
892,3.65756125900748
893,3.64371847623089
894,3.71313581829616
895,4.9745619219596
896,4.21409858026473
897,3.99670924606589
898,3.52516442271436
899,4.33184120596507
900,3.53386212159737
901,4.3436928713397
902,3.61560300208265
903,3.69386030943143
904,3.56756163830135
905,3.56344732963556
906,3.37040478755716
907,4.07280668299666
908,1.94658851035198
909,4.03676642107369
910,3.99788254628472
911,4.11654276954476
912,4.52545838978763
913,4.16884951599819
914,3.7971291643155
915,4.37834603486935
916,3.78540668896006
917,3.24897015061531
918,4.41383796132438
919,4.18895592696039
920,3.5705349620518
921,3.477815046259
922,4.28937029588228
923,3.79306707301185
924,3.93764435468292
925,3.49534806703518
926,3.84309627995564
927,3.99386919683859
928,3.29415031898073
929,4.10537719803684
930,3.23449670885535
931,3.63873188589077
932,4.02649116619379
933,3.11813414243268
934,3.72949337725415
935,3.52214043159724
936,3.67648782673778
937,3.23750257157017
938,3.82209396161592
939,3.21282379414206
940,3.89478788681149
941,3.31439089803138
942,3.76327206095997
943,3.71203290907478
944,3.39629149044758
945,3.79734853095972
946,4.1401306810901
947,3.51425830560105
948,4.12622059110652
949,3.86463903733992
950,3.75647008125526
951,3.26912622904692
952,4.48122265036664
953,3.53013933089389
954,3.9454791933966
955,3.74539311540926
956,3.58636716669767
957,4.25826113907646
958,4.39809361284098
959,4.45698716858822
960,4.23002206119523
961,3.87121833842734
962,4.26942340126563
963,3.58535625888335
964,4.17530919790764
965,4.29473287686297
966,3.88812423712808
967,4.18649143352969
968,3.58055373362676
969,4.38621263332744
970,4.16511959262483
971,3.79841137201104
972,3.17827498991818
973,3.44617857007797
974,4.16932676114549
975,3.73359477391178
976,4.210037383625
977,4.23596144237863
978,3.92690460264558
979,4.58562180376715
980,3.25139516775222
981,4.25736749818116
982,3.27967769666563
983,3.69456699414948
984,4.0209105705232
985,4.26443495372034
986,4.2137504387257
987,3.82276312980567
988,4.28952746278986
989,4.22317290802768
990,3.68245955348194
991,4.30555866620582
992,3.61007201853685
993,3.36590888037638
994,3.76165020443955
995,4.0732739970027
996,3.51425336634586
997,3.70511598894143
998,3.80431157589778
999,3.98367393809131
1000,3.97622171163172
1001,4.11174859306386
1002,4.01134013058765
1003,4.07793050088145
1004,3.37665837695682
1005,4.07452388882359
1006,4.22312925007703
1007,3.56246799084746
1008,2.9736175274309
1009,3.47697126492415
1010,4.21494066921519
1011,4.00457771092596
1012,3.98196074261503
1013,3.51967535816622
1014,3.70384113916048
1015,3.42122715052043
1016,4.3237348052692
1017,4.02609242653815
1018,3.92078517446395
1019,3.81489770653908
1020,4.10982073521981
1021,4.05057202423672
1022,4.37210960715053
1023,3.15805179810292
1024,3.78083424126372
1025,3.64868942490635
1026,4.57038470833232
1027,3.40432851029981
1028,3.96298629781804
1029,3.55702743343265
1030,3.70350545348507
1031,4.0852967125483
1032,4.34484847602955
1033,3.26020209386418
1034,4.59100984192713
1035,4.12055209151953
1036,3.34100648450301
1037,4.32688698087372
1038,4.10209580070762
1039,2.88791277203497
1040,3.8237054621989
1041,4.06181423042721
1042,2.35399565706254
1043,3.96523586356786
1044,2.24913519820191
1045,3.97888595167143
1046,3.47180801800448
1047,2.71116444585238
1048,4.35574670823436
1049,3.91340462956429
1050,4.38697445794043
1051,3.71802142009181
1052,3.51671484410897
1053,3.90875908096254
1054,3.3709913447788
1055,3.60641183685202
1056,3.79238965439669
1057,4.52649505835567
1058,3.54341635627395
1059,4.09882542791292
1060,3.76918566943679
1061,3.82130289381596
1062,3.49731466327408
1063,3.71847872677354
1064,4.01819535292906
1065,3.90055876840503
1066,3.2247890815085
1067,3.84566874499823
1068,4.02296567345214
1069,3.56729330470496
1070,4.05058812566314
1071,3.26159858894794
1072,3.9677015676926
1073,4.19748662740006
1074,2.55554662463726
1075,3.3167628185669
1076,3.84015236772168
1077,4.05828389428782
1078,3.81175763586891
1079,4.02988696625861
1080,3.68420678703833
1081,4.06396715300493
1082,3.49766422425274
1083,3.73713392403849
1084,4.06225776246216
1085,4.16439443317084
1086,3.80070943244447
1087,4.58404050780297
1088,3.48875453622493
1089,4.24232348664922
1090,3.75907719495276
1091,3.20606829377838
1092,3.7225878252131
1093,3.25811657726009
1094,3.63846513135917
1095,3.71974849982495
1096,4.13458845301783
1097,3.58082349303338
1098,3.8083428637261
1099,3.49459963643879
1100,4.25255799931642
1101,3.93084538820913
1102,4.22466821457776
1103,3.8772540454413
1104,3.35646237985677
1105,3.71514071961425
1106,3.65092386390597
1107,3.98949907196927
1108,4.33354420094068
1109,4.30652379273494
1110,4.0129190499842
1111,4.35698355843334
1112,4.10951934936152
1113,4.3502527092444
1114,3.95335810587221
1115,3.64476764403964
1116,4.48824592715505
1117,4.0996075517409
1118,4.12194304665879
1119,4.18793640779937
1120,4.07020993609833
1121,3.99167510571171
1122,4.0268510672319
1123,3.96861960209997
1124,3.72162574807571
1125,3.67703376003023
1126,3.51109848584656
1127,4.37392151886244
1128,4.11794699202834
1129,3.61678304468616
1130,3.09174834700077
1131,3.88821457795906
1132,3.48166698946101
1133,3.7982480672385
1134,3.75086870460874
1135,4.08233795853402
1136,4.21567274998603
1137,3.71163395709604
1138,3.99781907594587
1139,3.00797192212346
1140,4.79457014158813
1141,3.56512546226512
1142,4.11564664716375
1143,3.39940521613989
1144,4.16506646568651
1145,3.80618793445003
1146,4.11926361201265
1147,2.66881651284473
1148,3.4359062775316
1149,4.38311809620579
1150,3.9715326549479
1151,4.24196089715615
1152,3.88012082036209
1153,4.64885435473998
1154,4.09612637582932
1155,4.20471454505238
1156,3.93625261388352
1157,3.74815578235906
1158,3.55193098348408
1159,3.70293977760428
1160,2.91187578397409
1161,3.50135859991409
1162,4.17435762640929
1163,4.38270036283697
1164,3.92247126001597
1165,4.03650624158138
1166,3.87985487735108
1167,3.738076977413
1168,4.09713123779201
1169,4.00754534149302
1170,3.96588245000483
1171,3.38189023232176
1172,4.24874377369635
1173,4.21935339873437
1174,3.65432193710619
1175,4.80365666310173
1176,3.51133604295343
1177,4.32912895340584
1178,3.2856629502277
1179,3.57494047491321
1180,3.9599291372678
1181,4.06967050686972
1182,2.74929460645738
1183,4.27086213997956
1184,3.66537595513113
1185,2.4227424909622
1186,4.1898237760124
1187,3.25021518585833
1188,3.83498670701158
1189,4.36368908914124
1190,2.7763661991761
1191,3.88779678527781
1192,4.18879328494734
1193,4.10796496369425
1194,4.07156571924005
1195,4.05790156463348
1196,3.66818657866436
1197,3.86998154195206
1198,3.69981447438438
1199,4.22197296735543
1200,3.72882950951699
1201,3.67596341063755
1202,3.91661042989096
1203,3.83155373924
1204,4.20610257934086
1205,3.59582546132757
1206,4.19346686173079
1207,3.53691815521477
1208,3.99018747103098
1209,3.7910229179436
1210,4.56481294519552
1211,3.0938892169967
1212,3.8007709945097
1213,3.80527738564431
1214,3.93368530201076
1215,4.21224537932327
1216,4.18848689022087
1217,3.54730969580687
1218,3.96236769045473
1219,4.42001389854509
1220,3.74927064908407
1221,4.20711435405703
1222,3.55075295827934
1223,3.87676265338053
1224,3.15236098293519
1225,3.93070947470582
1226,4.36835003914967
1227,2.69612012087795
1228,3.40052663216703
1229,3.85768932519326
1230,3.93411315218047
1231,3.50959819752281
1232,3.70647505807706
1233,4.27044397404534
1234,3.49986733468041
1235,3.05572647647945
1236,4.33013502873575
1237,3.94233644831733
1238,3.84802322426124
1239,3.70159149129064
1240,4.12666604377996
1241,4.33202737241964
1242,3.95399586592859
1243,4.10121397797625
1244,3.53967083696816
1245,3.37402540799556
1246,4.19677478154822
1247,3.95759809171039
1248,4.58523504053236
1249,4.0419744301307
1250,4.11965951375833
1251,3.40564181698142
1252,4.1179116159282
1253,3.39743149669858
1254,3.90592112999804
1255,4.17438376969677
1256,3.8633231596513
1257,3.97792418316439
1258,3.71370567077576
1259,3.58825593628735
1260,4.42443820533383
1261,2.91259531769386
1262,3.67858807702286
1263,2.14639061070953
1264,3.48272095139126
1265,4.4402634663841
1266,3.64523299709593
1267,3.73233191894697
1268,4.0915310611017
1269,3.79993543011445
1270,4.76919283944856
1271,4.11351804788553
1272,4.22986178914229
1273,3.68399356711732
1274,3.14451223490896
1275,4.08943389961797
1276,4.22076681768388
1277,3.60261726754238
1278,3.60852707446383
1279,4.41948009219661
1280,3.26671635065531
1281,4.09964586136804
1282,4.1716413248526
1283,3.40074409456728
1284,4.24847094067915
1285,3.45562281403618
1286,3.6435397245541
1287,4.44399376087261
1288,2.76664700490212
1289,3.70272130501029
1290,3.81734416355884
1291,4.09346258201749
1292,3.37863043682909
1293,3.36568812920517
1294,3.74706968635319
1295,2.74594790033235
1296,4.41380564994248
1297,3.47121429858951
1298,3.63733603367959
1299,3.26743819465736
1300,3.66550626259816
1301,4.16273853527808
1302,4.28562454221827
1303,4.24849381311271
1304,3.06214993502516
1305,3.88670370852188
1306,4.01589343675423
1307,4.06234254883303
1308,4.31524663720277
1309,3.86867244780377
1310,3.18956821501318
1311,4.30234326204527
1312,3.0535826376112
1313,4.35633619346813
1314,3.80457958280311
1315,3.33258384201424
1316,3.98076807707806
1317,4.0669664741613
1318,3.71426857975693
1319,3.72559741303111
1320,3.42057663877859
1321,4.0322294101145
1322,4.1674082141557
1323,4.00872144008633
1324,3.47021203208633
1325,3.55712378506543
1326,4.06044264323856
1327,4.43762670530853
1328,3.33681782783596
1329,3.83083515751484
1330,3.55259014542461
1331,3.88293969497387
1332,4.20360893183049
1333,4.01738223536055
1334,3.63143192914208
1335,3.6834794246981
1336,3.61180958293342
1337,4.13887821001352
1338,3.89245008698052
1339,3.94440386346974
1340,3.79224054610885
1341,3.00395822152385
1342,4.0031120233904
1343,3.81110111206494
1344,3.75346861165509
1345,3.32535404142248
1346,3.65808441180073
1347,3.1468769360535
1348,3.73630572275262
1349,3.72798219279284
1350,3.53317548998867
1351,4.04055493232393
1352,4.04969283551132
1353,3.68788355091077
1354,3.95157760854975
1355,4.19122860737324
1356,4.00154736140771
1357,4.31687527204676
1358,4.16425831511782
1359,3.22174814453695
1360,2.92382967166231
1361,3.96543125111197
1362,4.08987449684904
1363,4.01326809475633
